Razão Social,CPF/CNPJ,Situação da solicitação,Área da pendência,Documento,Marcas e representações,Pendência
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EBERSON DA SILVA PERDOMO JUNIOR - Cartão ponto com total de horas extras ou noturnas, Identificamos que os registros de intervalo para almoço estão sendo realizados em horário britânico, ou seja, com marcações exatamente iguais todos os dias, o que não reflete a variação natural da jornada real de trabalho."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CHARLES VELOSO PINTO - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CHARLES VELOSO PINTO - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de Serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CHARLES VELOSO PINTO - Ficha de EPI, Após o ajuste do PGR será realizado o de para da Ficha de Epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFFERSON P DOS S RIBEIRO - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFFERSON P DOS S RIBEIRO - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de Serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFFERSON P DOS S RIBEIRO - Ficha de EPI, Após o ajuste do PGR será realizado o de para da Ficha de Epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFFERSON P DOS S RIBEIRO - Cartão ponto com total de horas extras ou noturnas, Identificamos que os registros de intervalo para almoço estão sendo realizados em horário britânico, ou seja, com marcações exatamente iguais todos os dias, o que não reflete a variação natural da jornada real de trabalho"
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"URANIA TRINDADE SANTANA NATIVIDADE - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"URANIA TRINDADE SANTANA NATIVIDADE - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de Serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"URANIA TRINDADE SANTANA NATIVIDADE - Ficha de EPI, Após o ajuste do PGR  será realizado o de para da Ficha de Epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CELIO ALVES PEREIRA - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CELIO ALVES PEREIRA - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CELIO ALVES PEREIRA - Ficha de EPI, Após o ajuste do PGR  será realizado o de para da Ficha de Epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EDEVALDO FERREIRA DOS SANTOS - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EDEVALDO FERREIRA DOS SANTOS - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de Serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EDEVALDO FERREIRA DOS SANTOS - Ficha de EPI, Após o ajuste do PGR será realizado o de para da Ficha de epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JAMES CHRISTIANO DA SILVA PASS - ASO, Após o ajuste do PGR será realizado o de para do ASO."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JAMES CHRISTIANO DA SILVA PASS - Ordens de Serviço, Após o ajuste do PGR será realizado o de para da Ordem de Serviço."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JAMES CHRISTIANO DA SILVA PASS - Ficha de EPI, Após o ajuste do PGR será realizado o de para da Ficha de epi."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,DOCUMENTOS,CIPA - composição / reuniões / atas/ treinamento,,"CIPA - composição / reuniões / atas/ treinamento, Caso a empresa se enquadre na obrigatoriedade de constituição da CIPA, conforme o Quadro I da NR-05, deve apresentar a ata de constituição ou eleição, os certificados de treinamento dos membros e documento que comprove o número de empregados. Caso não se enquadre, deve apresentar o documento de designação do empregado responsável, o certificado de treinamento do designado e documento que comprove o número de empregados."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,DOCUMENTOS,PGR,,"PGR, Sem Plano de Ação, 1.5.5.2.1 A organização deve elaborar plano de ação, indicando as medidas de prevenção a serem
introduzidas, aprimoradas ou mantidas, conforme o subitem 1.5.4.4.5."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,DOCUMENTOS,PCMSO,,"PCMSO, Após o ajuste do PGR será realizado o de para do PCMSO, PCMSO deve constar a assinatura do médico coordenador."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JAMES CHRISTIANO DA SILVA PASS - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EDEVALDO FERREIRA DOS SANTOS - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,APROVADO,TERCEIROS,,,LORENA MOTA DE SOUSA - Ficha de EPI sem número do C.A.
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CELIO ALVES PEREIRA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"URANIA TRINDADE SANTANA NATIVIDADE - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFFERSON P DOS S RIBEIRO - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CHARLES VELOSO PINTO - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"EBERSON DA SILVA PERDOMO JUNIOR - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"FERNANDA DE JESUS DA SILVA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"MAGNO SILVA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"CAMILA MOTA DUARTE COSTA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"LUCIANO BRAGA VIEIRA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"MARIA DO SOCORRO DO A SILVA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"FABIANO LEITE FALCÃO - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
GRABER SEGURANCA LTDA,87169900001117,APROVADO,TERCEIROS,,,"JEFERSON BARCELOS DA SILVA - Capacitação de acordo com a ordem de serviço, A assinatura deve ser manuscrita ou digital com protocolo, conforme a Lei nº 14.063/2020. Caso seja digital, todo o documento deve estar digitalizado, garantindo integridade e autenticidade, conforme o Art. 3º O processo de digitalização deverá ser realizado de forma a manter a integridade, a autenticidade e, se necessário, a confidencialidade do documento digital, da Lei nº 12.682/2012."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,CIPA - composição / reuniões / atas/ treinamento,03/26 - Março 2026,"Caso a empresa se enquadre na obrigatoriedade de constituição da CIPA, conforme o Quadro I da NR-05, deve apresentar a ata de constituição ou eleição, os certificados de treinamento dos membros e documento que comprove o número de empregados. Caso não se enquadre, deve apresentar o documento de designação do empregado responsável, o certificado de treinamento do designado e documento que comprove o número de empregados."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GABRIEL ALVES OLIVEIRA - ASO, Não consta os riscos ergonômico e acidentes conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"DANIELA CORREA DA SILVA - ASO, Não consta o risco de acidente conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"DANIELA CORREA DA SILVA - Ficha de EPI, Não consta o calçado de segurança conforme o PGR."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - ASO, Não consta o risco de acidente conforme o PCMSO"
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GUSTAVO SOUZA FERREIRA - ASO, Não consta os riscos de acidentes conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GUSTAVO SOUZA FERREIRA - Ficha de EPI, Não consta o epi calçado de segurança conforme o PGR."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,APROVADO,TERCEIROS,,,ERISMAR NIVALDO JORGE FERNANDES - Ficha de EPI sem o número do C.A.
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"ANA MARIA MENCACCI DE CAMPOS - ASO, Não consta os riscos de acidentes conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"ANA MARIA MENCACCI DE CAMPOS - Ficha de EPI, documento divergente, consta um certificado e não uma FICHA DE EPI."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"ANA MARIA MENCACCI DE CAMPOS - Cartão ponto com total de horas extras ou noturnas, Não consta o cartão ponto obrigatório ."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LINDENEIDE NOGUEIRA DANTAS - Ficha de EPI, documento divergente, consta um certificado no lugar da FICHA DE EPI."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"VICTOR TAVARES GOMES - ASO, Não consta os riscos de acidentes conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"VICTOR TAVARES GOMES - Ficha de EPI, não consta o EPI calçado de segurança conforme o PGR."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"ROSIVAN SANTOS DA SILVA - ASO, Documento obrigatório."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"ROSIVAN SANTOS DA SILVA - Ordens de Serviço, documento obrigatório."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,ROSIVAN SANTOS DA SILVA - Capacitação de acordo com a ordem de serviço
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,ROSIVAN SANTOS DA SILVA - Cartão ponto com total de horas extras ou noturnas
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"WENDERSON MATOS DA SILVA - ASO, Não consta os riscos de acidente conforme o PCMSO."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"WAGNER NASCIMENTO MEDANI - ASO, não consta o risco de acidente conforme o PCMSO."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,PGR,03/26 - Março 2026,"PGR, A ART precisa constar no PGR com duas assinaturas, do engenheiro e do responsável pela empresa."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,PCMSO,03/26 - Março 2026,"PCMSO, Não consta assinatura do médico responsável pelo documento."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,TERCEIROS,,,"MAURO BARCELLOS MARCHI - ASO, documento obrigatório."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,TERCEIROS,,,"MAURO BARCELLOS MARCHI - Ordens de Serviço, documento obrigatório."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,TERCEIROS,,,MAURO BARCELLOS MARCHI - Capacitação de acordo com a ordem de serviço
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,TERCEIROS,,,MAURO BARCELLOS MARCHI - Ficha de EPI
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,TERCEIROS,,,"MAURO BARCELLOS MARCHI - Cartão ponto com total de horas extras ou noturnas, documento obrigatório."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,03/26 - Março 2026,"DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO, documento divergente do solicitado."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,,"COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS, deve ser enviado o comprovante bancário do pagamento dos salários dos colaboradores que prestam serviços na Zurich."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,Laudo de insalubridade,,"Laudo de insalubridade, deve ser apresentado documento solicitado."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,Laudo de Periculosidade,,"Laudo de Periculosidade, deve ser enviado o documento solicitado."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,CIPA - composição / reuniões / atas/ treinamento,,"CIPA - composição / reuniões / atas/ treinamento, Caso a empresa se enquadre na obrigatoriedade de constituição da CIPA, conforme o Quadro I da NR-05, deve apresentar a ata de constituição ou eleição, os certificados de treinamento dos membros e documento que comprove o número de empregados. Caso não se enquadre, deve apresentar o documento de designação do empregado responsável, o certificado de treinamento do designado e documento que comprove o número de empregados."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,Avaliação ergonômica,,"Avaliação ergonômica, deve ser enviado o documento solicitado."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,GFD - GUIA DO FGTS DIGITAL MENSAL,,"GFD - GUIA DO FGTS DIGITAL MENSAL, deve  ser enviado o documento solicitado."
MATICA ENGENHARIA LTDA,20845454000170,APROVADO,DOCUMENTOS,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),,"FOPAG - (FOLHA DE PAGAMENTO + RESUMO), deve ser enviado o documento solicitado."
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,DOCUMENTOS,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,02/26 - Fevereiro 2026,"CERTIDÃO NEGATIVA RECEITA MUNICIPAL, documento divergente, deve ser enviado o documento solicitado."
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,TERCEIROS,,,"YHAGO SOUSA - Ficha de EPI, documento obrigatório, deve ser enviado o documento solicitado."
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,TERCEIROS,,,"VITOR HUGO FURTADO RIBEIRO - Ficha de EPI, Documento obrigatório, deve ser enviado o documento solicitado."
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,TERCEIROS,,,"MAURICIO CHAGAS DA SILVA - Ficha de EPI, Documento obrigatório, deve ser enviado o documento solicitado."
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,TERCEIROS,,,"MARCELO TRINDADE SANTOS - Ficha de EPI, Documento obrigatório, deve ser enviado o documento solicitado."
